"id","h_year","age","year_birth","height"
16958,1840,30,1810,61.25
16959,1840,19,1821,62.5
16960,1840,20,1820,58.5
16961,1840,28,1812,62.5
16962,1840,19,1821,62
16963,1840,28,1812,61
16964,1840,21,1819,62.5
16965,1840,30,1810,61
16966,1840,16,1824,59.5
16967,1840,28,1812,60
16968,1840,26,1814,63.5
16969,1839,25,1814,62
16970,1840,40,1800,59
16971,1840,40,1800,60.75
16972,1840,19,1821,60.75
16973,1840,17,1823,61.5
16974,1840,18,1822,62
16975,1840,19,1821,59.5
16976,1840,16,1824,57.5
16977,1840,24,1816,60
16978,1840,23,1817,60.25
16979,1840,26,1814,62
16980,1840,20,1820,60.5
16981,1840,50,1790,60
16982,1840,27,1813,63.5
16983,1840,25,1815,58.75
16984,1840,21,1819,68
16985,1840,20,1820,60.5
16986,1840,36,1804,64.75
16987,1840,18,1822,61.75
16988,1840,30,1810,60
16989,1840,16,1824,57.25
16990,1840,24,1816,60.25
16991,1840,35,1805,63
16992,1840,30,1810,64.5
16993,1840,22,1818,64
16994,1840,23,1817,59.75
16995,1840,29,1811,65.5
16996,1840,34,1806,64
16997,1840,23,1817,63
16998,1840,27,1813,60.25
16999,1839,22,1817,62.25
17000,1840,21,1819,63.5
17001,1840,21,1819,60.75
17002,1840,30,1810,60.5
17003,1840,23,1817,61
17004,1840,32,1808,63.5
17005,1840,28,1812,61.5
17006,1840,34,1806,61.25
17007,1840,23,1817,60.75
17008,1840,31,1809,63.5
17009,1840,20,1820,61.75
17010,1840,57,1783,61
17011,1840,50,1790,61.5
17012,1840,21,1819,61.5
17013,1840,20,1820,59.5
17015,1840,18,1822,62
17016,1840,37,1803,59.75
17017,1841,18,1823,61
17018,1841,18,1823,60.25
17019,1840,20,1820,60.75
17020,1840,22,1818,60
17021,1840,21,1819,57
17022,1841,40,1801,60.75
17023,1840,21,1819,63.25
17024,1840,20,1820,48
17025,1841,30,1811,61
17026,1840,22,1818,59.5
17027,1840,41,1799,60.75
17028,1840,21,1819,64
17029,1840,15,1825,63.75
17030,1840,17,1823,63.5
17031,1840,22,1818,61
17032,1840,26,1814,59.5
17033,1840,25,1815,60.75
17034,1840,27,1813,59.25
17035,1840,23,1817,59.5
17036,1840,33,1807,62.25
17037,1840,32,1808,59
17038,1840,22,1818,61
17039,1841,22,1819,59.75
17040,1840,19,1821,61
17041,1840,56,1784,62.5
17042,1840,19,1821,58
17043,1840,34,1806,59.75
17044,1840,49,1791,59.25
17045,1840,17,1823,63.5
17046,1840,22,1818,62.5
17047,1840,54,1786,59.5
17048,1840,60,1780,62
17049,1840,19,1821,59.5
17050,1841,21,1820,63.5
17051,1840,25,1815,66.25
17052,1840,22,1818,63.5
17053,1840,19,1821,54
17054,1839,30,1809,62.75
17055,1840,27,1813,65
17056,1840,19,1821,62.75
17057,1840,22,1818,62.5
17058,1840,22,1818,59.5
17059,1841,24,1817,60.25
17060,1840,27,1813,66.5
17061,1840,13,1827,55
17062,1840,37,1803,59.5
17063,1841,29,1812,59
17065,1840,24,1816,62.5
17066,1841,21,1820,63.75
17067,1840,23,1817,60.75
17068,1840,20,1820,74.5
17069,1841,25,1816,66.25
17070,1840,22,1818,59.75
17071,1840,17,1823,59
17072,1840,22,1818,64.5
17073,1840,22,1818,62
17074,1840,22,1818,61
17075,1840,33,1807,61
17076,1840,17,1823,60.25
17077,1840,17,1823,58.25
17078,1840,17,1823,59
17079,1841,22,1819,59.75
17080,1840,23,1817,65.25
17081,1840,18,1822,57.25
17082,1840,34,1806,63.75
17083,1840,27,1813,62
17084,1840,22,1818,60.75
17085,1840,23,1817,63.5
17086,1840,18,1822,62.25
17087,1840,25,1815,62.25
17088,1840,22,1818,64.25
17089,1840,23,1817,65.25
17090,1840,38,1802,59.75
17091,1840,20,1820,63.5
17093,1840,33,1807,61.25
17094,1840,23,1817,61.5
17095,1840,24,1816,58.75
17096,1840,26,1814,65.25
17098,1840,18,1822,60.75
17099,1840,22,1818,58
17100,1840,22,1818,58.25
17101,1840,24,1816,59.25
17102,1840,19,1821,61
17103,1840,20,1820,63.75
17104,1840,21,1819,63.75
17105,1840,22,1818,59.5
17106,1840,26,1814,63.75
17107,1841,19,1822,59.75
17108,1840,22,1818,62
17109,1840,20,1820,59.75
17110,1840,21,1819,62
17111,1840,18,1822,65
17112,1841,19,1822,58
17113,1840,23,1817,60.25
17114,1840,25,1815,62
17115,1840,30,1810,61.25
17116,1840,21,1819,62.25
17117,1840,23,1817,64.75
17118,1840,48,1792,60
17119,1840,20,1820,61.25
17120,1840,25,1815,63.5
17121,1840,34,1806,59.5
17122,1840,20,1820,57.25
17123,1840,20,1820,60
17124,1840,25,1815,66.5
17125,1840,26,1814,64.25
17126,1841,21,1820,59.5
17128,1840,22,1818,62.25
17129,1840,16,1824,60.5
17130,1840,50,1790,64
17132,1840,34,1806,65.75
17133,1840,26,1814,61.75
17134,1840,18,1822,61.75
17135,1840,17,1823,59.75
17136,1840,20,1820,60
17137,1840,34,1806,62.25
17138,1840,18,1822,58.5
17139,1840,21,1819,60.75
17140,1840,25,1815,59.25
17141,1840,17,1823,59.75
17142,1840,19,1821,62.25
17143,1840,17,1823,54.75
17144,1840,26,1814,59.25
17145,1840,29,1811,64.5
17147,1840,22,1818,61.75
17148,1840,26,1814,63.25
17149,1840,37,1803,59.5
17150,1840,47,1793,65
17151,1840,25,1815,61
17152,1840,23,1817,64
17153,1840,34,1806,61
17154,1841,18,1823,56.75
17155,1840,26,1814,56.75
17156,1840,26,1814,59
17157,1841,36,1805,60.75
17158,1840,26,1814,59
17159,1840,26,1814,61.75
17160,1840,25,1815,62
17161,1840,17,1823,60
17162,1840,49,1791,58.75
17163,1840,35,1805,61.5
17164,1841,28,1813,60.25
17166,1840,16,1824,60
17167,1840,34,1806,64.75
17168,1840,25,1815,64
17169,1840,25,1815,63.25
17170,1840,24,1816,61.75
17171,1840,34,1806,64.75
17172,1840,23,1817,62.75
17173,1840,30,1810,64
17174,1840,22,1818,63.5
17175,1840,24,1816,55.25
17176,1840,21,1819,60.5
17177,1840,22,1818,65.5
17178,1840,26,1814,62
17179,1841,22,1819,54
17180,1840,24,1816,65
17181,1841,32,1809,63
17182,1840,21,1819,59.5
17183,1840,41,1799,62.5
17184,1840,53,1787,60.5
17185,1840,22,1818,59
17186,1840,16,1824,66.25
17187,1840,23,1817,66.5
17188,1840,33,1807,65.5
17549,1841,29,1812,59.5
17550,1841,24,1817,59
17551,1841,30,1811,67
17552,1841,25,1816,65.25
17553,1841,19,1822,58.75
17554,1840,36,1804,64.5
17555,1841,40,1801,49.25
17556,1841,21,1820,60
17557,1841,50,1791,62
17558,1841,19,1822,60
17559,1841,24,1817,61
17560,1841,25,1816,63.5
17561,1841,33,1808,59
17562,1841,40,1801,59.75
17563,1841,21,1820,60.5
17564,1841,20,1821,61.5
17565,1841,29,1812,59.75
17566,1841,22,1819,60.5
17567,1841,23,1818,56.75
17568,1841,24,1817,60.5
17569,1840,60,1780,61.5
17570,1840,25,1815,60
17571,1841,21,1820,62
17572,1841,20,1821,61.5
17573,1841,19,1822,59
17574,1841,33,1808,59.5
17575,1841,25,1816,63
17576,1841,18,1823,65
17577,1841,26,1815,60
17578,1841,24,1817,62.25
17579,1840,29,1811,61.25
17580,1841,18,1823,63
17581,1841,31,1810,62.5
17582,1841,20,1821,58
17583,1841,33,1808,58.5
17584,1841,17,1824,58.5
17585,1840,50,1790,62.5
17586,1841,24,1817,62
17587,1841,20,1821,60.5
17588,1841,50,1791,61
17589,1841,53,1788,59.5
17590,1841,27,1814,63
17591,1841,36,1805,61
17592,1841,29,1812,62
17593,1841,29,1812,59
17594,1841,30,1811,58
17595,1841,22,1819,57.5
17596,1841,16,1825,59.75
17597,1841,25,1816,61.5
17598,1841,23,1818,58.5
17599,1841,27,1814,62
17600,1841,37,1804,61.25
17601,1841,20,1821,64.5
17602,1841,41,1800,63.75
17603,1841,29,1812,59.5
17604,1841,25,1816,60.75
17605,1841,23,1818,59.5
17606,1841,36,1805,57
17607,1841,23,1818,58
17608,1841,24,1817,58.25
17609,1841,20,1821,63
17610,1841,40,1801,62
17611,1841,28,1813,67
17612,1841,31,1810,61
17613,1841,40,1801,63.5
17614,1841,21,1820,65.25
17615,1841,18,1823,63
17616,1841,18,1823,60.75
17617,1841,21,1820,60.25
17618,1841,18,1823,62.5
17619,1841,34,1807,62.5
17620,1841,18,1823,59
17621,1841,19,1822,60.25
17622,1841,28,1813,62.75
17623,1841,30,1811,61
17624,1841,21,1820,64.5
17625,1841,17,1824,61.25
17626,1841,25,1816,64.5
17627,1841,38,1803,61
17628,1841,25,1816,61.5
17629,1841,34,1807,64
17630,1841,23,1818,61.25
17631,1841,24,1817,65.5
17632,1841,35,1806,63
17633,1841,30,1811,65.5
17634,1841,16,1825,59
17635,1841,22,1819,59.5
17636,1841,19,1822,63.5
17637,1841,28,1813,60.5
17638,1841,17,1824,62.5
17639,1841,22,1819,61.5
17640,1841,31,1810,63
17641,1840,52,1788,60
17642,1841,52,1789,57.5
17643,1841,23,1818,58
17644,1841,18,1823,62.5
17645,1841,29,1812,61
17646,1841,35,1806,66.25
17647,1841,25,1816,61
17648,1841,25,1816,67.5
17649,1841,20,1821,61
17650,1841,25,1816,61
17651,1841,21,1820,61
17652,1841,26,1815,62
17653,1841,21,1820,60.25
17654,1841,34,1807,64.5
17655,1841,22,1819,60
17656,1841,19,1822,59.5
17657,1841,39,1802,64.5
17658,1841,30,1811,59
17659,1841,18,1823,60
17660,1841,27,1814,61
17661,1841,24,1817,60
17662,1841,32,1809,61.75
17663,1841,21,1820,59.75
17664,1841,20,1821,61
17665,1841,30,1811,64
17666,1841,21,1820,65.5
17667,1841,32,1809,65.75
17668,1841,19,1822,65.75
17669,1841,27,1814,55
17670,1841,37,1804,59
17671,1841,18,1823,63
17672,1841,22,1819,59.5
17673,1841,26,1815,60.5
17675,1841,49,1792,63.5
17676,1841,29,1812,60.5
17677,1841,29,1812,64.25
17678,1841,26,1815,61
17679,1841,25,1816,63
17680,1841,32,1809,57.25
17681,1841,43,1798,63.5
17682,1841,21,1820,61
17683,1841,20,1821,57.75
17684,1841,21,1820,62.75
17685,1841,23,1818,59
17686,1841,28,1813,62
17687,1841,27,1814,62
17688,1841,31,1810,62.25
17689,1841,23,1818,63.75
17690,1841,30,1811,59.25
17691,1841,26,1815,63.25
17692,1841,28,1813,60
17693,1841,19,1822,62
17694,1841,31,1810,60.5
17695,1841,17,1824,59
17696,1841,23,1818,61.75
17697,1841,30,1811,60.5
17698,1841,19,1822,59
17699,1841,22,1819,58.25
17700,1841,27,1814,63.5
17701,1841,23,1818,60
17702,1841,23,1818,63.5
17703,1841,17,1824,60.5
17704,1841,26,1815,59.75
17705,1841,21,1820,61.25
17706,1841,18,1823,61
17707,1841,31,1810,63
17708,1841,23,1818,61.75
17709,1841,37,1804,64.25
17710,1841,18,1823,62.75
17711,1841,20,1821,61.75
17712,1841,46,1795,65.25
17713,1841,21,1820,60
17714,1841,19,1822,58
17715,1841,22,1819,62.5
17716,1841,16,1825,60
17717,1841,32,1809,56
17718,1841,37,1804,63
17719,1841,28,1813,61
17720,1840,22,1818,64.5
17721,1841,18,1823,61.5
17722,1841,31,1810,60
17723,1841,23,1818,61.5
17724,1841,27,1814,59.5
17725,1840,27,1813,58
17726,1841,20,1821,64.5
17727,1840,23,1817,60.25
17728,1841,18,1823,60.75
17729,1840,28,1812,64.25
17730,1841,17,1824,62.5
17731,1841,19,1822,65
17732,1841,25,1816,62
17733,1841,31,1810,63
17734,1841,30,1811,57
17735,1841,29,1812,62
17736,1841,18,1823,61.5
17737,1841,40,1801,60
17738,1841,36,1805,60.5
17739,1841,42,1799,63
17740,1841,50,1791,60
17741,1842,16,1826,62.75
17742,1841,26,1815,64.5
17743,1841,22,1819,64
17744,1842,20,1822,59.75
17745,1841,27,1814,62.25
17746,1841,18,1823,60
17747,1841,28,1813,58.5
17748,1841,30,1811,59.5
17749,1841,23,1818,59.25
17750,1841,26,1815,61.5
17751,1842,20,1822,65.5
17752,1841,29,1812,59
17753,1841,21,1820,60.75
17754,1841,25,1816,62.75
17755,1841,38,1803,62.5
17756,1841,19,1822,61.75
17757,1841,18,1823,61.25
17758,1841,50,1791,59.5
17759,1840,30,1810,61
17760,1841,24,1817,64.5
17761,1841,37,1804,62.25
17762,1841,30,1811,60.5
17763,1841,29,1812,64.75
17764,1841,34,1807,64.25
17765,1841,20,1821,65
17766,1841,30,1811,58
17767,1841,20,1821,63
17768,1841,28,1813,61.5
17769,1841,40,1801,59.75
17770,1841,30,1811,57.25
17771,1841,30,1811,59.75
17772,1841,24,1817,64.5
17773,1841,21,1820,59.25
17774,1841,27,1814,59
17775,1841,18,1823,56.25
17776,1841,26,1815,61.25
17777,1841,43,1798,58.75
17778,1841,22,1819,60.25
17779,1841,27,1814,61
17780,1841,15,1826,59
17781,1841,20,1821,55.75
17782,1842,19,1823,59.75
17783,1841,24,1817,59.75
17784,1842,58,1784,59
17785,1842,18,1824,61.75
17786,1841,32,1809,59.75
17787,1841,31,1810,60.25
17788,1842,25,1817,64.5
17789,1841,16,1825,62
17790,1841,23,1818,63
17791,1841,17,1824,57.75
17792,1842,20,1822,59.25
17793,1841,20,1821,61.25
17794,1841,22,1819,59
17795,1842,21,1821,61.5
17796,1842,20,1822,61.25
17798,1841,17,1824,59.25
17799,1841,20,1821,61.5
17800,1841,17,1824,59.75
17801,1841,36,1805,55.75
17802,1842,50,1792,62.75
17803,1842,22,1820,63.75
17804,1842,22,1820,60.5
17805,1841,50,1791,58.75
17806,1841,40,1801,61.75
17807,1841,25,1816,61.25
17808,1841,28,1813,63.75
17809,1842,21,1821,62.25
17810,1841,18,1823,60
17811,1842,50,1792,62
17812,1842,24,1818,64.25
17813,1842,50,1792,59
17814,1841,23,1818,61.25
17815,1841,22,1819,64.75
17816,1841,28,1813,61.75
17817,1842,22,1820,63.75
17818,1841,31,1810,61.75
17819,1841,29,1812,62
17820,1842,21,1821,71.75
17821,1841,32,1809,63.75
17822,1840,18,1822,59.5
17823,1841,49,1792,65.5
17824,1841,32,1809,62
17825,1841,21,1820,59.75
17826,1841,23,1818,61
17827,1841,38,1803,60.5
17828,1841,25,1816,59.5
17829,1841,25,1816,62
17830,1842,26,1816,62
17831,1841,25,1816,60
17832,1842,27,1815,63.25
17833,1841,20,1821,58.25
17834,1841,30,1811,63
17835,1841,36,1805,62.5
17837,1841,17,1824,58.5
17838,1842,28,1814,65.5
17839,1842,30,1812,61.5
17840,1841,40,1801,63.75
17841,1842,22,1820,62
17842,1841,38,1803,58.75
17843,1841,40,1801,64.75
17844,1842,21,1821,60
17845,1842,22,1820,59.75
17846,1842,20,1822,61.5
17847,1841,30,1811,61
17848,1841,21,1820,63.5
17849,1841,40,1801,60
17850,1841,25,1816,66
17851,1841,20,1821,61
17852,1842,25,1817,63.25
17853,1841,24,1817,60
17854,1841,54,1787,60.5
17856,1841,20,1821,61.5
17857,1841,21,1820,58.5
17858,1841,25,1816,61.75
17859,1841,21,1820,63
17860,1841,24,1817,65.75
17861,1841,24,1817,63
17862,1842,23,1819,60
17863,1842,22,1820,61.25
17864,1841,21,1820,60
17865,1841,22,1819,62.5
17866,1840,30,1810,66
17867,1841,27,1814,62
17868,1841,28,1813,63.25
17869,1840,21,1819,59.25
17870,1841,27,1814,62
17871,1841,40,1801,62.75
17872,1841,54,1787,60.25
17874,1841,21,1820,57
17875,1842,40,1802,61
17876,1842,24,1818,61.25
17877,1842,20,1822,66
17879,1842,23,1819,58.5
17880,1841,28,1813,61.5
17881,1841,50,1791,62
17882,1842,24,1818,59.5
17883,1842,40,1802,61.25
17884,1842,48,1794,59.75
17885,1842,24,1818,65
17886,1842,16,1826,61.25
17887,1842,45,1797,61.25
17888,1842,25,1817,62
17889,1842,25,1817,58.5
17890,1842,23,1819,61.25
17891,1842,23,1819,62.25
17892,1842,20,1822,64
17893,1841,25,1816,58.5
17894,1842,30,1812,60
17895,1842,19,1823,60.5
17896,1841,15,1826,57
17897,1841,41,1800,61
17898,1841,14,1827,57.5
17899,1842,23,1819,59.5
17900,1842,27,1815,60
17901,1841,22,1819,60
17902,1842,22,1820,60
17903,1842,19,1823,60.25
17905,1841,44,1797,59
17906,1841,28,1813,61
17907,1841,19,1822,59
17908,1842,24,1818,62
17909,1842,19,1823,59
17910,1842,20,1822,62
17911,1841,15,1826,56.25
17912,1842,32,1810,60.25
17913,1842,20,1822,55.5
17914,1841,20,1821,61
17915,1841,23,1818,58.5
17916,1842,17,1825,56.5
17917,1841,30,1811,60
17918,1842,35,1807,63.5
17919,1842,16,1826,61
17920,1842,33,1809,61
17921,1841,16,1825,57.25
17922,1841,20,1821,66
17923,1842,20,1822,60.75
17924,1841,19,1822,64
17925,1842,24,1818,63.5
17926,1841,19,1822,65
17927,1842,35,1807,62.5
17928,1842,24,1818,63.5
17929,1841,17,1824,59.25
17930,1842,22,1820,60
17931,1841,23,1818,61.5
17932,1842,32,1810,57
17933,1841,19,1822,64.5
17934,1842,23,1819,60.75
17935,1842,34,1808,62.25
17936,1841,33,1808,60
17937,1841,21,1820,58.5
17938,1842,28,1814,61
17939,1841,25,1816,63.25
17940,1841,20,1821,58.5
17941,1842,24,1818,60.5
17942,1841,19,1822,60.75
17943,1842,18,1824,59.5
17944,1842,22,1820,64.5
17946,1842,22,1820,62
17947,1842,40,1802,63
17949,1842,17,1825,62.25
17950,1842,35,1807,64
17951,1841,18,1823,60.75
17952,1842,27,1815,59
17953,1841,55,1786,62
17954,1842,28,1814,59
17955,1841,67,1774,62
17956,1842,32,1810,61
17957,1842,28,1814,61.5
17958,1842,28,1814,60.5
17959,1842,17,1825,61
17960,1842,33,1809,61.75
17961,1841,26,1815,61.5
17962,1842,27,1815,59.5
17964,1841,19,1822,62
17965,1842,18,1824,61.5
17966,1842,19,1823,63
17967,1841,21,1820,60.25
17968,1841,41,1800,61.5
17969,1842,29,1813,58.75
17970,1842,25,1817,59.75
17971,1841,20,1821,62
17972,1842,21,1821,62.25
17973,1842,17,1825,57.25
17974,1842,22,1820,61.5
17975,1841,26,1815,61.5
17976,1838,18,1820,60.25
17977,1841,18,1823,60.5
17978,1842,20,1822,62
17979,1842,35,1807,62
17980,1842,21,1821,59.75
17981,1841,27,1814,60
17982,1838,73,1765,59.25
17983,1841,24,1817,61.75
17985,1841,18,1823,62
17986,1842,21,1821,60
17987,1842,36,1806,60
17988,1841,49,1792,59.75
17989,1841,24,1817,63.25
17990,1841,20,1821,54
17991,1842,37,1805,62.75
17992,1842,16,1826,56.5
17993,1842,29,1813,64
17994,1842,23,1819,62.25
17995,1841,18,1823,60.5
17996,1842,22,1820,60
17997,1842,28,1814,64.75
17998,1841,30,1811,61
17999,1841,41,1800,63
18000,1841,21,1820,60.5
18001,1841,39,1802,60.25
18002,1841,23,1818,61.5
18003,1842,46,1796,60
18004,1842,27,1815,64
18005,1841,28,1813,62
18006,1841,40,1801,60.25
18007,1841,21,1820,61.25
18008,1841,23,1818,59.75
18009,1842,22,1820,65.25
18010,1841,27,1814,62.75
18011,1841,27,1814,63.75
18012,1841,20,1821,62.75
18013,1842,25,1817,61
18014,1842,21,1821,59.5
18015,1842,19,1823,58.5
18016,1842,40,1802,63
18017,1842,21,1821,59.75
18018,1842,60,1782,61.5
18019,1842,25,1817,60.5
18020,1842,17,1825,60.5
18021,1842,28,1814,64.25
18022,1842,42,1800,59
18023,1842,23,1819,63.5
18024,1842,34,1808,61.75
18025,1842,24,1818,61
18026,1842,18,1824,59
18027,1842,30,1812,60.5
18028,1842,21,1821,59
18029,1842,22,1820,59.5
18030,1842,20,1822,63.5
18032,1842,27,1815,60.25
18034,1842,37,1805,63
18035,1841,23,1818,60.25
18036,1841,25,1816,60
18037,1842,19,1823,56.75
18039,1842,29,1813,62.75
18040,1842,18,1824,60
18041,1841,37,1804,62.5
18042,1842,24,1818,61
18043,1841,23,1818,60.75
18044,1841,30,1811,61.25
18045,1842,39,1803,62.5
18047,1841,18,1823,60
18048,1842,23,1819,57.5
18049,1842,36,1806,61.75
18050,1842,20,1822,60.5
18052,1842,20,1822,60
18053,1840,20,1820,59.75
18054,1842,26,1816,61
18055,1842,37,1805,61.25
18056,1841,38,1803,57.5
18058,1842,25,1817,61.5
18059,1841,17,1824,58.75
18060,1842,25,1817,64
18061,1842,30,1812,58.25
18062,1842,19,1823,56
18064,1842,20,1822,56
18065,1842,23,1819,58.75
18066,1841,23,1818,63.5
18067,1842,29,1813,57.5
18068,1842,24,1818,63.5
18069,1841,22,1819,60
18070,1842,29,1813,61.5
18071,1842,30,1812,60.25
18073,1842,27,1815,61.75
18074,1841,30,1811,65.25
18075,1841,30,1811,60
18076,1842,19,1823,62.75
18077,1842,21,1821,63
18078,1842,21,1821,64
18079,1842,17,1825,65
18080,1842,22,1820,62
18081,1842,20,1822,61
18082,1842,20,1822,60
18083,1842,30,1812,59
18084,1842,20,1822,60.75
18085,1842,17,1825,61.5
18086,1842,21,1821,60
18087,1842,40,1802,63
18088,1842,21,1821,61
18089,1842,30,1812,60
18090,1842,26,1816,57.75
18091,1842,21,1821,63
18092,1842,22,1820,55
18093,1842,16,1826,59.75
18094,1842,24,1818,57.5
18095,1842,29,1813,62.25
18096,1842,29,1813,60.25
18097,1842,21,1821,61.25
18098,1842,60,1782,57.25
18099,1842,19,1823,62.75
18100,1842,50,1792,62.25
18101,1842,15,1827,59.5
18102,1842,18,1824,63
18103,1842,40,1802,59
18104,1841,44,1797,62
18105,1842,17,1825,54
18106,1842,16,1826,60.5
18107,1842,28,1814,65
18108,1842,17,1825,61.25
18109,1842,22,1820,60.25
18110,1842,28,1814,65
18111,1842,22,1820,60.75
18112,1842,19,1823,60.5
18113,1842,19,1823,63.5
18114,1842,40,1802,61
18115,1842,30,1812,61
18116,1842,28,1814,64.25
18117,1842,20,1822,63.75
18118,1842,17,1825,62.25
18119,1842,13,1829,55
18120,1842,30,1812,56.25
18121,1842,28,1814,59.5
18122,1842,22,1820,59.75
18123,1842,56,1786,58.75
18124,1842,17,1825,61
18125,1842,18,1824,62.25
18126,1842,20,1822,59.75
18127,1842,24,1818,62.5
18128,1842,36,1806,62.5
18129,1842,35,1807,64.75
18130,1842,41,1801,61.25
18131,1841,44,1797,59
18132,1842,26,1816,62.5
18133,1842,24,1818,60.25
18134,1841,23,1818,59
18135,1842,20,1822,58
18136,1842,45,1797,60.25
18137,1842,19,1823,59.75
18138,1842,46,1796,60.25
18139,1842,35,1807,62.25
18140,1842,60,1782,59
18141,1841,27,1814,64.25
18142,1842,23,1819,61.25
18143,1842,16,1826,57.25
18144,1842,55,1787,61
18145,1842,15,1827,56
18146,1842,22,1820,60
18147,1842,60,1782,58.5
18148,1842,25,1817,58
18150,1842,24,1818,61.75
18152,1842,26,1816,59.5
18153,1842,30,1812,63.25
18154,1842,18,1824,63
18155,1842,45,1797,63.5
18156,1842,21,1821,63.25
18157,1842,20,1822,58.5
18158,1842,17,1825,60.25
18159,1842,24,1818,63.5
18160,1842,18,1824,60.25
18161,1842,30,1812,61
18162,1842,17,1825,57.5
18163,1842,30,1812,64
18164,1842,21,1821,56.5
18165,1842,25,1817,63.75
18166,1842,24,1818,59.5
18167,1842,16,1826,49
18168,1842,20,1822,61.5
18169,1842,25,1817,58.5
18170,1842,42,1800,60.25
18171,1842,30,1812,59.5
18172,1842,26,1816,59.25
18173,1842,40,1802,62
18174,1842,30,1812,64
18175,1842,24,1818,63.75
18176,1841,20,1821,62.25
18177,1842,36,1806,63.25
18178,1842,22,1820,62.25
18179,1842,33,1809,63
18180,1842,30,1812,60.75
18181,1842,32,1810,63.75
18182,1842,26,1816,59.5
18183,1842,20,1822,59.5
18184,1842,33,1809,67.75
18185,1842,36,1806,59.75
18186,1842,21,1821,61
18187,1842,30,1812,63.25
18188,1842,21,1821,62.5
18189,1842,25,1817,59.75
18190,1842,28,1814,63.25
18191,1842,48,1794,63.75
18192,1842,16,1826,60.75
18193,1842,23,1819,62
18194,1842,21,1821,59.75
18195,1842,26,1816,63.5
18196,1842,27,1815,59
18197,1842,22,1820,62.75
18198,1842,35,1807,64.75
18199,1842,24,1818,63.75
18200,1842,21,1821,61.5
18201,1842,23,1819,59.5
18202,1842,24,1818,57.5
18203,1842,26,1816,60
18204,1842,50,1792,59.25
18205,1842,28,1814,59.25
18206,1842,20,1822,60.25
18207,1842,44,1798,63.75
18208,1841,23,1818,64
18209,1842,26,1816,60.5
18210,1842,45,1797,65
18211,1842,25,1817,57
18212,1842,17,1825,58
18213,1842,21,1821,59.5
18214,1842,13,1829,59
18215,1842,22,1820,62.25
18216,1842,25,1817,62.75
18217,1842,22,1820,60.25
18218,1842,29,1813,62.5
18219,1842,22,1820,64
18220,1842,45,1797,62.25
18221,1842,19,1823,58.25
18222,1842,15,1827,60
18223,1842,19,1823,57.25
18224,1842,14,1828,57.25
18267,1842,20,1822,60.25
18272,1842,35,1807,59.5
18274,1842,42,1800,62.75
18275,1842,27,1815,61
18276,1842,28,1814,64.25
18277,1842,19,1823,61
18278,1842,25,1817,64.25
18279,1842,21,1821,60.25
18280,1842,31,1811,64.25
18281,1842,26,1816,60
18282,1842,28,1814,60
18283,1842,29,1813,63.5
18284,1841,21,1820,60
18285,1842,25,1817,57.5
18286,1842,24,1818,59.5
18287,1842,19,1823,61
18288,1842,36,1806,60
18289,1842,25,1817,58
18290,1842,24,1818,62.25
18291,1842,16,1826,57.5
18292,1842,23,1819,60
18293,1842,48,1794,57
18294,1842,31,1811,58.75
18295,1842,37,1805,63.75
18296,1842,35,1807,60
18297,1842,21,1821,58
18298,1842,14,1828,56.75
18299,1842,19,1823,58
18300,1842,17,1825,56.75
18301,1842,16,1826,53.5
18302,1842,23,1819,61
18303,1842,16,1826,55
18304,1842,47,1795,60
18305,1842,19,1823,60.5
18306,1842,21,1821,59.75
18307,1842,19,1823,60.25
18308,1842,25,1817,61.25
18309,1842,32,1810,61.25
18310,1842,20,1822,61
18311,1842,56,1786,64
18312,1842,24,1818,61
18313,1842,27,1815,61.5
18314,1842,48,1794,61.25
18315,1842,31,1811,60.25
18316,1842,22,1820,59
18317,1842,28,1814,65.75
18318,1842,23,1819,61.75
18319,1842,17,1825,57
18320,1842,29,1813,64.75
18321,1842,20,1822,61.75
18322,1842,15,1827,57.5
18324,1842,33,1809,60.75
18325,1842,17,1825,58
18326,1842,19,1823,63.75
18327,1842,33,1809,62.75
18328,1842,22,1820,60.5
18329,1842,18,1824,59
18330,1842,22,1820,57
18331,1842,26,1816,60.75
18332,1842,24,1818,63.75
18333,1842,24,1818,63
18334,1842,38,1804,63
18335,1842,19,1823,59
18336,1842,20,1822,58
18337,1842,18,1824,59
18338,1842,21,1821,58
18339,1842,26,1816,62.5
18340,1842,13,1829,56.25
18341,1842,22,1820,55.25
18342,1842,19,1823,58.25
18343,1842,22,1820,59.75
18344,1842,26,1816,61
18345,1842,42,1800,60.25
18346,1842,25,1817,59.25
18347,1842,31,1811,64.75
18348,1842,24,1818,60.25
18349,1842,24,1818,60.25
18350,1842,38,1804,59.5
18351,1842,16,1826,61.25
18352,1842,48,1794,63.5
18354,1842,33,1809,63
18355,1842,27,1815,59
18356,1842,36,1806,59.75
18357,1842,23,1819,61.5
18358,1842,33,1809,58.5
18359,1842,50,1792,60.5
18360,1842,21,1821,64.5
18361,1842,21,1821,60.5
18362,1842,49,1793,61
18363,1842,26,1816,55.75
18364,1842,21,1821,57.5
18365,1842,21,1821,62.25
18366,1842,19,1823,62
18367,1842,30,1812,64.5
18368,1842,17,1825,56.5
18369,1842,19,1823,57.5
18370,1842,16,1826,59
18371,1842,17,1825,58.5
18372,1842,28,1814,62.25
18373,1842,20,1822,63.75
